setting,setting_group,variant,depth,branching,risky_depth,safe_suffix_length,topology,sharing_scheme,tree_spec_cost_mode,method,method_label,trap_switch_denominator,trap_switch_episode,cyclic_switch_count,cyclic_switch_episodes,eta,eta_shared,gamma_shared,epsilon,common_eta_override,common_epsilon_override,direct_eta,direct_eta_override,shared_estimator_variant_actual,shared_denominator_mode_actual,policy_actual_params,seeds,horizon,num_paths,expected_full_num_paths,full_branching,regret_mean,regret_std,regret_per_t_mean,regret_per_t_std,average_cost_mean,overall_avg_total_cost_mean,overall_avg_total_cost_std,tail20_avg_total_cost_mean,tail20_avg_total_cost_std,post_switch_avg_regret_mean,post_switch_avg_regret_std,tail_window_avg_cost_mean,tail_window_avg_cost_std,tail_window_size,post_switch_start_episode,post_switch_episode_count,terminal_proxy_mean,cumulative_cost_mean,oracle_cumulative_cost_mean,exact_best_path_hit_rate_mean,trap_basin_fraction_mean,target_subtree_fraction_mean,target_good_fraction_mean,target_bad_fraction_mean,decoy_branch_fraction_mean,balancing_decoy_fraction_mean,calibrated_decoy_fraction_mean,candidate_corridor_fraction_mean,candidate_safe_subtree_fraction_mean,near_best_good_fraction_mean,near_best_family_fraction_mean,broad_safe_basin_fraction_mean,ordinary_safe_basin_fraction_mean,safe_basin_fraction_mean,ps_favored_exact_best_hit_rate_mean,first_episode_best_hit_rate_mean,shared_path_fraction_mean,shared_update_count_mean,risky_update_count_mean,final_cumulative_shared_update_count_mean,true_best_cost_mean,cost_noise,specialist_context_fraction
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,direct_multistage_exp3,direct_multistage_exp3,3,166,5,"[166, 333, 500, 666, 833]",0.2,,,0.0,0.2,,0.2,,,,"{'eta': 0.2, 'eta_shared': None, 'gamma_shared': None, 'epsilon': 0.0, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {'eta': 0.2}}",3,1000,440,3125,False,196.26034378247098,237.07031305782115,0.196260343782471,0.23707031305782117,0.21266666666666667,0.21266666666666667,0.23707031305782117,0.31666666666666665,0.5484827557301445,0.21402318145483612,0.27627505587682044,0.31666666666666665,0.5484827557301445,20,167,834,0.21266666666666667,212.66666666666666,16.406322884195653,0.2823333333333333,0.07366666666666667,0.612,0.49666666666666665,0.09666666666666666,0.19266666666666665,0.013666666666666667,0.013666666666666667,0.612,0.612,0.49666666666666665,0.49666666666666665,0.669,0.057,0.669,0.2823333333333333,0.0,0.9793333333333333,0.0,5000.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,direct_multistage_exp3_local,direct_multistage_exp3_local,3,166,5,"[166, 333, 500, 666, 833]",0.2,,,0.0,0.2,,0.2,,,,"{'eta': 0.2, 'eta_shared': None, 'gamma_shared': None, 'epsilon': 0.0, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {'eta': 0.2}}",3,1000,440,3125,False,146.9270104491377,30.02221399786054,0.14692701044913767,0.030022213997860533,0.16333333333333333,0.16333333333333333,0.03002221399786054,0.0,0.0,0.13888329336530778,0.05325055108913299,0.0,0.0,20,167,834,0.16333333333333333,163.33333333333334,16.406322884195653,0.5243333333333333,0.043000000000000003,0.8006666666666667,0.6976666666666667,0.08700000000000001,0.09466666666666668,0.024666666666666667,0.024666666666666667,0.8006666666666667,0.8006666666666667,0.6976666666666667,0.6976666666666667,0.8236666666666667,0.023000000000000003,0.8236666666666667,0.5243333333333333,0.0,0.9813333333333333,0.0,5000.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,epsilon_exp3,epsilon_exp3,3,166,5,"[166, 333, 500, 666, 833]",0.2,,,0.01,0.2,0.01,0.2,,,,"{'eta': 0.2, 'eta_shared': None, 'gamma_shared': None, 'epsilon': 0.01, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {'eta': 0.2, 'epsilon': 0.01}}",3,1000,440,3125,False,207.59367711580435,198.54722360184238,0.20759367711580434,0.19854722360184238,0.224,0.224,0.1985472236018424,0.05000000000000001,0.05,0.23400719424460434,0.23826542134628356,0.05000000000000001,0.05,20,167,834,0.224,224.0,16.406322884195653,0.17166666666666666,0.052,0.61,0.498,0.08866666666666667,0.22766666666666666,0.01,0.01,0.61,0.61,0.498,0.498,0.6549999999999999,0.045000000000000005,0.6549999999999999,0.17166666666666666,0.0,0.975,0.0,5000.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,naive_mixed,naive_mixed,3,166,5,"[166, 333, 500, 666, 833]",,,,,,,,,,,"{'eta': None, 'eta_shared': None, 'gamma_shared': None, 'epsilon': None, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {}}",3,1000,440,3125,False,661.260343782471,65.36308846232201,0.661260343782471,0.06536308846232201,0.6776666666666666,0.6776666666666666,0.06536308846232201,0.8666666666666667,0.07637626158259729,0.8055499600319744,0.07837300774858758,0.8666666666666667,0.07637626158259729,20,167,834,0.6776666666666666,677.6666666666666,16.406322884195653,0.0,0.0,0.9966666666666667,0.08233333333333333,0.9119999999999999,0.002,0.0,0.0,0.9966666666666667,0.9966666666666667,0.08233333333333333,0.08233333333333333,0.9976666666666666,0.001,0.9976666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,naive_mixed_avg,naive_mixed_avg,3,166,5,"[166, 333, 500, 666, 833]",,,,,,,,,,,"{'eta': None, 'eta_shared': None, 'gamma_shared': None, 'epsilon': None, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {}}",3,1000,440,3125,False,11.260343782471013,12.342339054382412,0.011260343782471012,0.012342339054382413,0.02766666666666667,0.02766666666666667,0.01234233905438241,0.016666666666666666,0.02886751345948129,0.026173461231015188,0.01479896769110601,0.016666666666666666,0.02886751345948129,20,167,834,0.02766666666666667,27.666666666666668,16.406322884195653,0.47900000000000004,0.0,0.9783333333333334,0.7956666666666666,0.18066666666666667,0.02033333333333333,0.01833333333333333,0.01833333333333333,0.9783333333333334,0.9783333333333334,0.7956666666666666,0.7956666666666666,0.992,0.013666666666666666,0.992,0.47900000000000004,0.0,1.0,0.0,0.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,random_path,random_path,3,166,5,"[166, 333, 500, 666, 833]",,,,,,,,,,,"{'eta': None, 'eta_shared': None, 'gamma_shared': None, 'epsilon': None, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {}}",3,1000,440,3125,False,710.5936771158043,5.5677643628300215,0.7105936771158042,0.005567764362830027,0.727,0.727,0.005567764362830027,0.6833333333333332,0.07637626158259735,0.7827681854516387,0.012070079033206617,0.6833333333333332,0.07637626158259735,20,167,834,0.727,727.0,16.406322884195653,0.015333333333333332,0.08433333333333333,0.23266666666666666,0.03133333333333333,0.16733333333333333,0.26,0.08966666666666667,0.08966666666666667,0.23266666666666666,0.23266666666666666,0.03133333333333333,0.03133333333333333,0.295,0.06233333333333333,0.295,0.015333333333333332,0.0,0.9266666666666667,0.0,0.0,0.0,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,risky_ps,risky_ps,3,166,5,"[166, 333, 500, 666, 833]",0.2,0.05,,0.01,0.2,0.01,0.2,,path_importance_weighted,path_prob,"{'eta': 0.2, 'eta_shared': 0.05, 'gamma_shared': None, 'epsilon': 0.01, 'shared_estimator_variant': 'path_importance_weighted', 'shared_denominator_mode': 'path_prob', 'policy_kwargs': {'eta': 0.2, 'epsilon': 0.01}}",3,1000,440,3125,False,159.26034378247104,73.58215363342754,0.159260343782471,0.07358215363342753,0.17566666666666667,0.17566666666666667,0.07358215363342754,0.03333333333333333,0.05773502691896258,0.17565387689848122,0.08594147876644737,0.03333333333333333,0.05773502691896258,20,167,834,0.17566666666666667,175.66666666666666,16.406322884195653,0.31966666666666665,0.04533333333333334,0.647,0.5376666666666666,0.08533333333333333,0.24933333333333332,0.08933333333333333,0.08933333333333333,0.647,0.647,0.5376666666666666,0.5376666666666666,0.6636666666666667,0.016666666666666666,0.6636666666666667,0.31966666666666665,0.0,0.987,4728.666666666667,2580.3333333333335,4728.666666666667,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,risky_ps_direct_cost,risky_ps_direct_cost,3,166,5,"[166, 333, 500, 666, 833]",0.2,0.05,,0.01,0.2,0.01,0.2,,direct_cost,none_observed_cost,"{'eta': 0.2, 'eta_shared': 0.05, 'gamma_shared': None, 'epsilon': 0.01, 'shared_estimator_variant': 'direct_cost', 'shared_denominator_mode': 'none_observed_cost', 'policy_kwargs': {'eta': 0.2, 'epsilon': 0.01}}",3,1000,440,3125,False,338.92701044913764,52.204725201205044,0.3389270104491377,0.05220472520120507,0.3553333333333333,0.3553333333333333,0.05220472520120504,0.11666666666666665,0.057735026918962574,0.3886834532374101,0.06661963732896452,0.11666666666666665,0.057735026918962574,20,167,834,0.3553333333333333,355.3333333333333,16.406322884195653,0.19233333333333333,0.064,0.5723333333333334,0.375,0.16866666666666666,0.238,0.127,0.127,0.5723333333333334,0.5723333333333334,0.375,0.375,0.6023333333333333,0.03,0.6023333333333333,0.19233333333333333,0.0,0.9780000000000001,4527.333333333333,2700.0,4527.333333333333,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,risky_ps_ix,risky_ps_ix,3,166,5,"[166, 333, 500, 666, 833]",0.2,0.05,0.005,0.01,0.2,0.01,0.2,,exp3_ix,path_prob_plus_gamma,"{'eta': 0.2, 'eta_shared': 0.05, 'gamma_shared': 0.005, 'epsilon': 0.01, 'shared_estimator_variant': 'exp3_ix', 'shared_denominator_mode': 'path_prob_plus_gamma', 'policy_kwargs': {'eta': 0.2, 'epsilon': 0.01}}",3,1000,440,3125,False,161.9270104491377,76.25177593560254,0.16192701044913768,0.07625177593560253,0.17833333333333334,0.17833333333333334,0.07625177593560253,0.05000000000000001,0.05,0.17885131894484416,0.08915736904086956,0.05000000000000001,0.05,20,167,834,0.17833333333333334,178.33333333333334,16.406322884195653,0.299,0.04566666666666667,0.6306666666666666,0.5226666666666667,0.085,0.24766666666666667,0.08600000000000001,0.08600000000000001,0.6306666666666666,0.6306666666666666,0.5226666666666667,0.5226666666666667,0.649,0.018333333333333333,0.649,0.299,0.0,0.9819999999999999,4676.666666666667,2627.0,4676.666666666667,0.01640632288419565,0.02,0.15
shared_basin_strong_4of5_prefix_dedup,external_tree,shared_basin_strong_4of5_prefix_dedup,5,5,,,external_tree_spec,external_tree_spec,ps_favored_trap_v11_cyclic_baited,risky_ps_linear,risky_ps_linear,3,166,5,"[166, 333, 500, 666, 833]",0.2,0.05,,0.01,0.2,0.01,0.2,,,,"{'eta': 0.2, 'eta_shared': 0.05, 'gamma_shared': None, 'epsilon': 0.01, 'shared_estimator_variant': None, 'shared_denominator_mode': None, 'policy_kwargs': {'eta': 0.2, 'epsilon': 0.01}}",3,1000,440,3125,False,189.59367711580435,153.970776448,0.18959367711580435,0.153970776448,0.206,0.206,0.15397077644800003,0.21666666666666667,0.2565800719723442,0.21202478017585932,0.18252351887523283,0.21666666666666667,0.2565800719723442,20,167,834,0.206,206.0,16.406322884195653,0.32,0.04533333333333334,0.6456666666666666,0.5023333333333334,0.11966666666666666,0.21966666666666668,0.07266666666666667,0.07266666666666667,0.6456666666666666,0.6456666666666666,0.5023333333333334,0.5023333333333334,0.6783333333333333,0.03266666666666667,0.6783333333333333,0.32,0.0,0.9866666666666667,4727.666666666667,2592.6666666666665,4727.666666666667,0.01640632288419565,0.02,0.15
